CD_DIST,NM_DIST,M >= 70 ANOS,F >= 70 ANOS,AREA_KM2,POP_TOTAL
160023805,Ferreira Gomes,15,0,"4973,8551406",6666
160025305,Itaubal,10,0,"1622,8665281",5599
160027905,Laranjal do Jari,93,0,"30782,9982855",35114
160030305,Macapá,922,0,"2956,5799076",410095
160030310,Bailique,0,0,"1625,7285381",7239
160030311,Carapanantuba,3,0,"578,7095669",1932
160030312,Fazendinha,25,0,"63,4418868",17942
160030324,São Joaquim do Pacuí,13,0,"1339,3887895",5725
160040205,Mazagão,47,0,"3060,4219653",11634
160040208,Carvão,6,0,"98,5899654",1539
160040215,Mazagão Velho,7,0,"10135,7658933",8751
160050105,Oiapoque,32,0,"3557,9115578",24325
160050110,Clevelândia do Norte,0,0,"11557,0033522",467
160050115,Vila Velha,3,0,"7837,8181291",2243
160050120,Vila Brasil,0,0,"81,6586145",447
160053505,Porto Grande,46,0,"4428,0133743",17848
160055005,Pracuúba,6,0,"4948,5082859",3803
160060005,Santana,287,0,"112,0914827",100127
160060007,Anauerapucu,0,0,"71,7970485",1368
160060010,Igarapé do Lago,0,0,"558,0587748",812
160060015,Ilha de Santana,3,0,"44,3123464",3917
160060020,Piaçacá,0,0,"376,9362747",418
160060023,Pirativa,0,0,"378,0288224",976
160070905,Tartarugalzinho,16,0,"6684,7049501",12945
160080805,Vitória do Jari,27,0,"2508,9785959",11291
170025105,Abreulândia,3,0,"1906,2952007",2576
170030105,Aguiarnópolis,18,0,"236,7920051",4497
170035005,Aliança do Tocantins,24,0,"1580,9992542",5147
170040005,Almas,19,0,"4007,1521813",6499
170070705,Alvorada,38,0,"1207,2007308",8802
170100205,Ananás,31,0,"1581,0581740",10325
170105105,Angico,19,0,"447,5485544",2876
170110105,Aparecida do Rio Negro,13,0,"1159,0339060",4856
170130905,Aragominas,11,0,"595,7539826",2626
170130910,Reunidas,0,0,"572,4592273",2664
170190305,Araguacema,11,0,"2774,5048452",5927
170200005,Araguaçu,28,0,"5155,2230128",8133
170210905,Araguaína,480,3,"4004,6454865",171301
170215805,Araguanã,12,0,"834,8338955",4310
170220805,Araguatins,89,0,"1882,9816508",28938
170220810,Natal,0,0,"471,9333678",1912
170220820,Macaúba,14,0,"278,3626777",1068
170230705,Arapoema,17,0,"1558,1379425",5550
170240605,Arraias,44,0,"5689,3587918",9747
170240610,Cana Brava,0,0,"113,7265439",540
170255405,Augustinópolis,59,0,"388,8096750",17484
170270305,Aurora do Tocantins,15,0,"696,1938092",3342
170290105,Axixá do Tocantins,44,0,"153,5391319",10262
170300805,Babaçulândia,28,0,"1790,2973834",7880
170305705,Bandeirantes do Tocantins,7,0,"1540,5409578",3407
170307305,Barra do Ouro,21,0,"1105,8398094",4476
170310705,Barrolândia,35,0,"697,7585944",4846
170320605,Bernardo Sayão,27,0,"924,0448123",4229
170330505,Bom Jesus do Tocantins,5,0,"1326,9472661",4038
170360205,Brasilândia do Tocantins,3,0,"645,9083078",1974
170370105,Brejinho de Nazaré,22,0,"1722,5901210",4725
170380005,Buriti do Tocantins,31,0,"252,7301544",10307
170382605,Cachoeirinha,8,0,"351,5352688",1961
170384205,Campos Lindos,26,0,"3234,4447306",8653
170386705,Cariri do Tocantins,9,0,"1126,2911136",4007
170388305,Carmolândia,12,0,"339,3655423",2201
170389105,Carrasco Bonito,0,0,"190,3523386",3318
170390905,Caseara,13,0,"1680,0142051",4847
170410505,Centenário,8,0,"1953,1340610",2131
170460005,Chapada de Areia,5,0,"658,5636634",1501
170510205,Chapada da Natividade,13,0,"1640,8326150",3117
170550805,Colinas do Tocantins,112,0,"842,4878647",34233
170555705,Combinado,28,0,"208,7907746",4756
170560705,Conceição do Tocantins,19,0,"2530,6470231",3887
170600105,Couto Magalhães,23,0,"1584,1962133",5331
170610005,Cristalândia,29,0,"1850,7501476",6371
170625805,Crixás do Tocantins,9,0,"983,7657130",1470
170650605,Darcinópolis,17,0,"1641,7697123",5827
170700905,Dianópolis,47,0,"3318,0935977",17739
170710805,Divinópolis do Tocantins,32,0,"2358,2820089",7024
170720705,Dois Irmãos do Tocantins,19,0,"3747,6447961",6327
170730605,Dueré,23,0,"3420,6571717",4248
170740505,Esperantina,38,0,"506,1749455",7530
170755305,Fátima,25,0,"380,3734400",3467
170765205,Figueirópolis,17,0,"1935,7085861",5211
170770205,Filadélfia,37,0,"1057,4565938",5562
170770210,Bielândia,3,0,"933,8013912",2150
170820505,Formoso do Araguaia,65,0,"13431,8606284",18881
170825405,Tabocão,13,0,"624,4628722",3455
170830405,Goianorte,11,0,"1797,2289958",4738
170900505,Goiatins,30,0,"3356,7769480",7505
170900510,Cartucho,5,0,"1740,3704264",1731
170900515,Craolândia,3,0,"898,2892439",1311
170900525,Alto Lindo,7,0,"419,4098666",1886
170930205,Guaraí,106,0,"2106,7525504",24775
170950005,Gurupi,267,0,"1844,1640585",85125
170980705,Ipueiras,0,0,"821,1519689",1590
171050805,Itacajá,36,0,"3047,2038840",6819
171070605,Itaguatins,21,0,"730,1628438",5172
171090405,Itapiratins,21,0,"1246,3486653",3577
171110005,Itaporã do Tocantins,3,0,"969,7938500",2404
171150605,Jaú do Tocantins,9,0,"2167,2006413",3334
171180305,Juarina,9,0,"483,4519841",2243
171190205,Lagoa da Confusão,21,0,"10563,1814688",15288
171195105,Lagoa do Tocantins,16,0,"917,6319071",3516
171200905,Lajeado,9,0,"318,2918083",3357
171215705,Lavandeira,10,0,"468,0059320",1626
171240505,Lizarda,6,0,"3630,3460439",2427
171240510,Alto Bonito,5,0,"2086,2952994",572
171245405,Luzinópolis,10,0,"281,5427277",2717
171250405,Marianópolis do Tocantins,10,0,"2089,5753431",4615
171270205,Mateiros,0,0,"9589,2733114",2748
171280105,Maurilândia do Tocantins,15,0,"736,3031921",3095
171320505,Miracema do Tocantins,59,0,"2663,7447709",18566
171330405,Miranorte,67,0,"1033,3005875",12701
171360105,Monte do Carmo,15,0,"3601,2048854",5694
171370005,Monte Santo do Tocantins,5,0,"1072,9201213",2396
171380905,Palmeiras do Tocantins,24,0,"743,4074027",4872
171395705,Muricilândia,20,0,"1194,3675253",3367
171420305,Natividade,28,0,"1642,0095856",7906
171420320,Príncipe,0,0,"1599,6624468",848
171430205,Nazaré,22,0,"395,9970517",4521
171488005,Nova Olinda,49,0,"1567,8343304",10367
171500205,Nova Rosalândia,20,0,"514,7911187",3362
171510105,Novo Acordo,12,0,"2678,2620066",3969
171515005,Novo Alegre,9,0,"200,4122381",1846
171525905,Novo Jardim,0,0,"1213,8934455",2230
171550705,Oliveira de Fátima,0,0,"209,2921753",1164
171570505,Palmeirante,9,0,"2638,4648055",4798
171575405,Palmeirópolis,20,0,"1708,9806245",6975
171610905,Paraíso do Tocantins,173,0,"1292,2668978",52360
171620805,Paranã,16,0,"6792,3577279",7846
171620810,Bom Jesus da Palma,3,0,"3179,4187579",1742
171620815,Campo Alegre,3,0,"1245,5963892",954
171630705,Pau D'Arco,21,0,"1375,5513205",4043
171650505,Pedro Afonso,36,0,"1507,4849800",13606
171650510,Porto Real,0,0,"512,0714365",449
171660405,Peixe,23,0,"5303,6119856",9317
171665305,Pequizeiro,20,0,"1206,1179777",4921
171670305,Colméia,27,0,"1161,0297724",8941
171700805,Pindorama do Tocantins,14,0,"1560,5507132",4478
171720605,Piraquê,0,0,"1363,4115315",2282
171750305,Pium,23,0,"10003,5491933",7128
171780005,Ponte Alta do Bom Jesus,5,0,"1718,7906989",4220
171790905,Ponte Alta do Tocantins,31,0,"6542,8380510",7586
171800605,Porto Alegre do Tocantins,10,0,"506,7165145",2866
171820405,Porto Nacional,198,0,"3495,4591682",48816
171820425,Luzimangues,0,0,"939,2205882",15602
171830305,Praia Norte,39,0,"300,9990100",9044
171840205,Presidente Kennedy,19,0,"771,7163236",3047
171845105,Pugmil,3,0,"401,1736781",2193
171850105,Recursolândia,9,0,"2215,6690543",3421
171855005,Riachinho,13,0,"512,1562199",3960
171865905,Rio da Conceição,7,0,"845,8232618",1768
171870905,Rio dos Bois,15,0,"847,2548225",2738
171875805,Rio Sono,20,0,"6346,2794619",4841
171880805,Sampaio,13,0,"222,4354647",4215
171884005,Sandolândia,9,0,"3535,1351315",3723
171886505,Santa Fé do Araguaia,23,0,"1671,2385480",7216
171888105,Santa Maria do Tocantins,13,0,"1412,3180428",2680
171889905,Santa Rita do Tocantins,3,0,"3281,2189346",2219
171890705,Santa Rosa do Tocantins,6,0,"1210,5780771",3700
171890710,Cangas,3,0,"312,8857116",663
171890715,Morro de São João,0,0,"281,2227032",290
171900405,Santa Tereza do Tocantins,18,0,"539,5111820",2781
172000205,Santa Terezinha do Tocantins,11,0,"274,1036027",2406
172010105,São Bento do Tocantins,14,0,"1099,5801466",5654
172015005,São Félix do Tocantins,0,0,"1913,1101795",1783
172020005,São Miguel do Tocantins,53,0,"406,9573995",13241
172025905,São Salvador do Tocantins,6,0,"1424,7525883",2385
172030905,São Sebastião do Tocantins,13,0,"289,5968459",4100
172049905,São Valério,18,0,"2520,4650578",4422
172065505,Silvanópolis,26,0,"1258,7706656",5108
172080405,Sítio Novo do Tocantins,59,0,"307,0946347",10830
172085305,Sucupira,3,0,"1018,2221064",1577
172090305,Taguatinga,48,0,"2341,9190645",14011
172093705,Taipas do Tocantins,6,0,"1105,3025278",2021
172097805,Talismã,9,0,"2155,5030226",2456
172100005,Palmas,377,0,"1152,2335649",295532
172100008,Buritirana,13,0,"566,2614303",1601
172100015,Taquaruçu,16,0,"508,8335260",5559
172110905,Tocantínia,6,0,"2609,7751304",7459
172120805,Tocantinópolis,65,0,"1083,5995478",22615
172125705,Tupirama,3,0,"706,8831235",1909
172130705,Tupiratins,9,0,"889,1257384",1874
172208105,Wanderlândia,36,0,"1365,4312610",10522
172210705,Xambioá,36,0,"1190,4894813",10517
210005505,Açailândia,297,0,"5805,1593653",106550
210010505,Afonso Cunha,13,0,"371,3382337",6144
210015405,Água Doce do Maranhão,61,0,"442,2917386",12142
210020405,Alcântara,23,0,"966,3160958",16070
210020410,São João de Cortes,7,0,"201,6477198",2397
210030305,Aldeias Altas,88,0,"1942,1213079",23286
210040205,Altamira do Maranhão,34,0,"524,3738281",6447
210043605,Alto Alegre do Maranhão,100,0,"392,7498341",24048
210047705,Alto Alegre do Pindaré,100,0,"1875,9011514",25710
210050105,Alto Parnaíba,34,0,"6728,2986867",10274
210050110,Curupá,0,0,"4399,0852659",835
210055005,Amapá do Maranhão,11,0,"502,4025665",7170
210060005,Amarante do Maranhão,104,0,"7439,6150825",37085
210070905,Anajatuba,83,0,"727,8214039",21983
210070910,Porto das Gabarras,9,0,"212,6679401",3339
210080805,Anapurus,44,0,"608,9034139",13793
210083205,Apicum-Açu,45,0,"341,1202842",17519
210087305,Araguanã,65,0,"805,1940786",11181
210090705,Araioses,176,0,"1789,7297533",39052
210095605,Arame,70,0,"2976,0386531",25517
210100405,Arari,119,0,"863,1607482",28052
210100410,Bonfim do Arari,0,0,"237,1141069",1420
210110305,Axixá,38,0,"160,4620207",11790
210120205,Bacabal,400,0,"1656,7361228",103711
210125105,Bacabeira,34,0,"542,9614503",16966
210130105,Bacuri,75,0,"850,4910149",16290
210135005,Bacurituba,31,0,"413,6510446",5252
210140005,Balsas,213,0,"13141,1624960",101767
210150905,Barão de Grajaú,67,0,"2209,4140495",18984
210160805,Barra do Corda,321,0,"5187,6731775",84532
210170705,Barreirinhas,107,0,"3046,3080183",65589
210173105,Belágua,27,0,"569,6055385",8460
210177205,Bela Vista do Maranhão,44,0,"147,9544924",11750
210180605,Benedito Leite,29,0,"1784,6400060",5469
210190505,Bequimão,90,0,"790,2219139",19584
210193905,Bernardo do Mearim,10,0,"247,1856965",5840
210197005,Boa Vista do Gurupi,24,0,"400,3498723",7574
210200205,Bom Jardim,139,0,"6588,3798828",33100
210203605,Bom Jesus das Selvas,76,0,"2676,9796843",28599
210207705,Bom Lugar,25,0,"445,1706412",12212
210210105,Brejo,112,0,"1073,2582200",34120
210215005,Brejo de Areia,16,0,"986,0357927",9218
210220005,Buriti,113,3,"1475,7787316",29685
210230905,Buriti Bravo,118,0,"1075,0779994",21397
210230910,Bacatuba,0,0,"507,4738174",1058
210232505,Buriticupu,195,0,"2544,8573041",55499
210235805,Buritirana,58,0,"820,9681154",12918
210237405,Cachoeira Grande,25,0,"707,2363028",9732
210240805,Cajapió,32,0,"545,2440021",10121
210250705,Cajari,31,0,"322,1312666",10548
210250710,Boa Vista do Pindaré,3,0,"339,9347069",5864
210255605,Campestre do Maranhão,22,0,"613,5289729",12301
210260605,Cândido Mendes,47,0,"909,5708583",14825
210260610,Barão de Tromaí,17,0,"492,2281567",3762
210260615,Estandarte,4,0,"233,0627556",1345
210270505,Cantanhede,34,0,"773,0094079",24303
210275405,Capinzal do Norte,39,0,"590,2707136",11374
210280405,Carolina,103,0,"6267,6746461",24062
210290305,Carutapera,74,0,"1260,9767035",24238
210300005,Caxias,649,0,"5201,9266165",156973
210310905,Cedral,56,0,"285,2108087",10208
210312505,Central do Maranhão,24,0,"319,5378892",7094
210315805,Centro do Guilherme,42,0,"1167,8482712",12342
210317405,Centro Novo do Maranhão,33,3,"8401,0023553",16267
210320805,Chapadinha,298,0,"3247,3849502",81386
210325705,Cidelândia,40,0,"1462,8090396",12878
210330705,Codó,564,0,"2917,7895998",105083
210330710,Codozinho,8,0,"717,0043141",3918
210330715,São Raimundo de Codó,22,0,"726,8122772",5274
210340605,Coelho Neto,191,0,"977,0788720",41658
210350505,Colinas,153,0,"1978,6949689",40316
210355405,Conceição do Lago-Açu,24,0,"725,6642674",14915
210360405,Coroatá,243,0,"2263,6913647",59566
210370305,Cururupu,191,0,"1257,6067523",31558
210375205,Davinópolis,58,0,"332,2487296",14404
210380205,Dom Pedro,99,0,"358,4932368",23053
210390105,Duque Bacelar,40,0,"317,4935704",10223
210400805,Esperantinópolis,65,0,"452,4110796",18311
210405705,Estreito,99,0,"2720,2661025",33294
210407305,Feira Nova do Maranhão,26,0,"1625,8219637",8048
210408105,Fernando Falcão,19,0,"5086,5905033",10873
210409905,Formosa da Serra Negra,52,0,"3690,6100180",17719
210410705,Fortaleza dos Nogueiras,49,0,"1853,4064984",12640
210420605,Fortuna,73,0,"834,8301945",16976
210430505,Godofredo Viana,17,0,"516,6682161",7704
210430510,Aurizona,3,0,"203,4601797",2482
210440405,Gonçalves Dias,78,0,"883,5877671",17206
210450305,Governador Archer,32,0,"445,8563907",10231
210455205,Governador Edison Lobão,82,0,"615,9573543",18411
210460205,Governador Eugênio Barros,65,0,"647,9888630",13930
210462805,Governador Luiz Rocha,36,0,"401,5868018",7063
210465105,Governador Newton Bello,27,0,"1144,1460342",10713
210467705,Governador Nunes Freire,92,0,"1037,1354227",23128
210470105,Graça Aranha,28,0,"271,4447082",6023
210480005,Grajaú,211,0,"8861,7175679",73872
210490905,Guimarães,58,0,"478,8571783",10290
210500505,Humberto de Campos,72,0,"1714,6254596",25680
210510405,Icatu,43,0,"408,2445357",19286
210510410,Itapera,9,0,"716,2010035",5508
210515305,Igarapé do Meio,41,4,"368,6847198",13974
210520305,Igarapé Grande,39,0,"346,2176207",10231
210530205,Imperatriz,885,3,"1369,0392495",273110
210535105,Itaipava do Grajaú,33,0,"1244,3976865",13828
210540105,Itapecuru Mirim,154,0,"1480,6414629",60440
210542705,Itinga do Maranhão,103,0,"3583,4234442",22513
210545005,Jatobá,17,3,"591,6162707",7471
210547605,Jenipapo dos Vieiras,20,0,"1962,3620281",17076
210550005,João Lisboa,98,0,"1137,1041073",24709
210560905,Joselândia,82,0,"703,0814174",14924
210565805,Junco do Maranhão,20,0,"568,4990700",5146
210570805,Lago da Pedra,208,0,"1240,4443551",44403
210580705,Lago do Junco,37,0,"328,5251103",9506
210590605,Lago Verde,71,0,"631,4553446",14769
210592205,Lagoa do Mato,26,0,"1512,9849870",10572
210594805,Lago dos Rodrigues,32,0,"220,7755910",8758
210596305,Lagoa Grande do Maranhão,23,0,"744,1993779",11411
210598905,Lajeado Novo,33,0,"1063,6195231",7057
210600305,Lima Campos,47,0,"321,9317130",11297
210610205,Loreto,33,0,"3597,2307342",11597
210620105,Luís Domingues,45,0,"472,2955911",7161
210630005,Magalhães de Almeida,58,0,"289,9457359",10764
210630010,Custódio Lima,20,0,"144,4870932",3043
210632605,Maracaçumé,81,0,"635,7576014",21149
210635905,Marajá do Sena,8,0,"1402,5931634",7027
210637505,Maranhãozinho,34,0,"760,9418079",13761
210640905,Mata Roma,73,0,"548,5474222",17090
210650805,Matinha,60,0,"410,6331619",22034
210660705,Matões,125,0,"2108,6709760",32174
210663105,Matões do Norte,25,0,"794,4535330",17432
210667205,Milagres do Maranhão,24,0,"634,8179066",8818
210670605,Mirador,72,0,"5818,0596449",18013
210670610,Ibipira,7,0,"2704,2911446",3017
210675505,Miranda do Norte,61,0,"341,1069407",23864
210680505,Mirinzal,59,0,"686,9439280",13978
210690405,Monção,81,0,"1245,5478953",27751
210700105,Montes Altos,50,0,"1488,5132820",9106
210710005,Morros,35,0,"1712,1214585",18554
210720905,Nina Rodrigues,30,0,"570,9375671",14176
210725805,Nova Colinas,18,0,"743,0854956",5021
210730805,Nova Iorque,32,0,"978,3397485",4320
210735705,Nova Olinda do Maranhão,91,0,"2452,6150436",14314
210740705,Olho d'Água das Cunhãs,51,0,"695,3327570",17919
210745605,Olinda Nova do Maranhão,30,0,"199,8792324",13577
210750605,Paço do Lumiar,269,0,"127,1928318",145643
210760505,Palmeirândia,36,0,"532,1622334",21059
210770405,Paraibano,102,0,"530,5165818",18274
210780305,Parnarama,110,0,"1490,5376110",21408
210780310,Brejo de São Félix,29,0,"1754,9873355",9842
210790205,Passagem Franca,55,0,"1358,3271901",17220
210800905,Pastos Bons,75,0,"1031,0186143",17303
210800910,Roçado,7,0,"604,1622104",1499
210805805,Paulino Neves,56,0,"979,4818918",17056
210810805,Paulo Ramos,79,0,"1168,6087081",20341
210820705,Pedreiras,247,0,"248,8974704",35038
210820710,Marianópolis,5,0,"13,1683434",2012
210825605,Pedro do Rosário,54,0,"1753,8673353",24320
210830605,Penalva,117,0,"800,9159446",32511
210840505,Peri Mirim,41,0,"397,9931833",11108
210845405,Peritoró,52,0,"824,7207531",20479
210850405,Pindaré-Mirim,114,0,"126,1808526",26183
210850410,Pimentel,18,0,"142,1041666",5246
210860305,Pinheiro,360,0,"1330,7399538",81210
210860310,Roque,3,0,"182,2288627",3411
210870205,Pio XII,123,0,"545,1401495",21886
210880105,Pirapemas,59,0,"688,7614932",17714
210890005,Poção de Pedras,57,0,"990,4144846",17161
210900705,Porto Franco,75,0,"1420,5099073",23903
210905605,Porto Rico do Maranhão,39,0,"244,9787495",5954
210910605,Presidente Dutra,214,0,"771,5739974",45155
210920505,Presidente Juscelino,22,0,"355,5676304",11356
210923905,Presidente Médici,13,0,"437,6873614",4696
210927005,Presidente Sarney,54,0,"726,1758351",17511
210930405,Presidente Vargas,19,0,"460,0040369",10549
210940305,Primeira Cruz,28,0,"1337,1613785",13614
210945205,Raposa,52,0,"79,2131771",30839
210950205,Riachão,84,0,"6402,8299701",22145
210955105,Ribamar Fiquene,21,0,"733,4577890",7420
210960105,Rosário,163,3,"647,9983720",38475
210970005,Sambaíba,11,0,"2476,1316429",5568
210975905,Santa Filomena do Maranhão,28,0,"623,2134502",6697
210980905,Santa Helena,112,0,"1333,6655078",35948
210980910,Curva Grande,0,0,"857,4983881",5613
210990805,Santa Inês,368,3,"786,6887704",85014
211000505,Santa Luzia,234,0,"4837,1684732",57635
211003905,Santa Luzia do Paruá,101,0,"1010,4828749",24307
211010405,Santa Quitéria do Maranhão,107,0,"1430,3299315",23957
211020305,Santa Rita,90,0,"756,7967971",37035
211023705,Santana do Maranhão,16,0,"932,0296653",10567
211027805,Santo Amaro do Maranhão,17,0,"1582,8057239",13949
211030205,Santo Antônio dos Lopes,65,0,"770,9226504",14304
211040105,São Benedito do Rio Preto,75,0,"931,4849942",18364
211050005,São Bento,120,0,"456,9973161",46395
211060905,São Bernardo,119,0,"1005,8238922",26943
211065805,São Domingos do Azeitão,25,0,"961,2494818",7992
211070805,São Domingos do Maranhão,136,0,"1151,9778813",34034
211080705,São Félix de Balsas,23,0,"2032,5992842",4402
211085605,São Francisco do Brejão,21,0,"745,3573678",9051
211090605,São Francisco do Maranhão,68,0,"1408,0369587",9449
211090610,Caraíba do Norte,13,0,"215,5184789",1227
211090615,Ribeirão Azul,7,0,"660,6614656",1388
211100305,São João Batista,62,0,"649,9561296",18544
211102905,São João do Carú,53,0,"910,0652375",12251
211105205,São João do Paraíso,21,0,"2052,3281328",9904
